message_id,timestamp,sender,fwd,reply,content
251,20.07.2021 11:23:00,Āgenskalna klīnika,,,"Latvijas valdība ir uzņēmusi bīstamu kursu un tādēļ cilvēkiem pamatoti rodas jautājumi. Veselības ministrija spītīgi atgaiņājas no tai uzdotajiem jautājumiem. Atbild ļoti formāli un izvairīgi. Ir nodibināta jauna biedrība ""Par izvēles brīvību"", kas iestājas par cilvēktiesību saglabāšanu Latvijā un cilvēka, kā indivīda izvēles brīvību. Arī vakcinācijas sakarā. Minētā biedrība ir sagatavojusi vēstuli Latvijas valdībai, Tiesībsargam un citām oficiālām iestādēm ar lūgumu skaidrot ar piespiedu vakcināciju neskaidros jautājumus. tai skaitā šīs jaunās gēnu injekcijas ietekmi ilgtermiņā uz cilvēk organismu. Tai skaitā uz grūtniecēm un bērniem. Visi esam aicināti parakstīties. Ir arī saites uz viņu iepriekšējo sagatavoto vēstuli un Veselības ministrijas un Tiesībsarga atbildēm uz to.Esam aktīvi. Neļaujam sevi nošpricēt. /Dr.E.Mednis/Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDrauguhttps://www.facebook.com/groups/2066288046850116/permalink/2513665638779019/"
254,26.07.2021 21:54:36,Āgenskalna klīnika,,,"Pateicoties Brīvvalsts.TV mums ir iespēja nobalsot vai esam par piespiedu vakcināciju. Piespiedu ir dažādās nozīmēs sākot ar šantāžu un beidzot ar atlaišanu no darba un vardarbīgu saduršanu. balsojiet. Šim balsojumam nav juridiska spēka, bet tas norāda cilvēku - tautas viedokli.Es savu viedokli jau paudu.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
266,13.08.2021 11:00:07,Āgenskalna klīnika,,,"Maskas krīt. Mūsu valstī, kā zināms, darbojas Valsts Imunizācijas padome, kurā ir speciālisti no dažādām institūcijām un tā lemj par to ko vakcinēt, ar ko to darīt un kā to darīt. Šeit ir interesants Imunizācijas valsts padomes sēdes protokols, gan īsā versija Saeimas deputātes Jūlijas Stepaņenko pārstāstā, gan variet arī iepazīties ar protokola pilno versiju. Savādāk kā par neizmērojamu cinismu to, kas notiek šajā padomē nevar nosaukt. Bet nu vērtējiet paši:📍 Jūlija Stepaņenko:🔴 Imunizācijas valsts padome- iestāde, kurā sarunājas par vakcināciju. Izlasiet saitē zemākpievienoto protokolu, kuru pārstāstu jums vienkāršā sarunvalodā.No 31.maija protokola (Kā es to lasu): - jā, bērnus no 12 gadiem vakcinēt drīkst, taču jāņem vērā, ka nekas līdz galam nav izpētīts, tā grupa, ko pētīja, bija par mazu, lai vispār kaut ko saprastu, tāpēc svarīgi ir novērot bērnus pēc vakcinācijas. (Nu tāpec, ka nav taču viss līdz galam izpētīts! Vai man vienai izskatās, ka šādi tiek ievīstīts un pasniegts tas, ka mūsu bērni vienkārši tagad būs tā lielākā grupa, kura jau varēs atainot kaut kādus rezultātus un atsķirību?.) Varot būt miokardīti un perikardīti jaunajiem cilvēkiem, kā pētījumos citviet novērots. Tikai divus mēnešus (!!!) esam pētījuši. Jāpēta vēl. Perevoščikovs (kā es to lasu): a varbūt viņi bija paši vainīgi, jo enterovīruss organismā! Tie, kas tur ar tiem miokardītiem. Lai nebojā pozitīvo vakcīnas tēlu! Dumpis(kā es to lasu): nevajag šķiest vakcīnas uz bērniem, jādod sirmgalvjiem, ar bērniem nav tik liels risks! Gardovska (pediatre) (kā es to lasu): bērni jāvakcinē tikai pie ģimenes ārsta, jo tomēr bailīgi un jānovēro pēc vakcinācijas. Dumpis (kā es to lasu): Nevajag tur neko uzraudzīt! Rullējam tālāk! Ir taču jautri! Dzalbs (ģimenes ārsts) (kā es to lasu): nē, nē, nu kāpēc tikai ģimenes ārsti? bērnus jau tā vakcinē arī vakcinācijas centros. Priekš kam lieki sarežģīt!?Savrasova (SPKC) (kā es to lasu): es vispār dzirdēju, ka jauniešiem ievada nepareizās vakcīnasDumpis (kā es to lasu): Ai, nu kas par muļķībām!? Bērniem der tikai Comirnaty! Un tad viņi nolemj: Vakcinējam un novērojam, jo ei nu sazin, kas tur beigās būs. Jo tā pētāmo grupa tomēr bija par mazu. Nu tagad būs tieši laikā. Sumpurņi. Es gaidu jaunu protokolu no sēdes, kurā viņi lēma par piecgadnieku potēšanu. Oriģinālais protokols no 31.05.21.https://www.vm.gov.lv/lv/media/6318/downloadKopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
271,18.08.2021 23:39:30,Āgenskalna klīnika,,,"Tikko atgriezos mājās no protesta pret piespiedu vakcināciju pie prezidenta pils. Liels bija prieks, ka tik daudz sanākušo bija. Esot bijis virs 10 tūkstošiem cilvēku. pats gan nemāku saskaitīt, bet zinātāji tā teica. Bet nu katrā ziņā ļoti daudz. Tas nozīmē, ka kopā mēs varam. Mūsu tautas prezidents, kam rūp visa Latvijas tauta, gan neiznāca parunāt. Laikam bija ļoti aizņemts kādos svarīgos valstiskos darbos. Bet, liela tautas daļa viņu gaidīja pie pils. Žēl. varbūt nākošreiz. Varbūt šo pirmdien Baltijas ceļā viņš būs. Ja negadīsies atkal kas ļoti valstiski svarīgs.Bet Latvijā tauta mostas. Ar vien vairāk cilvēku saprot kas īsti notiek. Un ar vien vairāk vara baidās no šīs atmošanās. Tas nozīmē, ka viņu kāršu namiņš brūk. Un tas sabruks. Par to nav šaubu. Mums jābūt vienotiem. Mēs arī esam vienoti. Un mēs būsim vienoti. Mēs uzvarēsim!!!Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
275,20.08.2021 13:58:19,Āgenskalna klīnika,,,"Vēsture atkārtojas. Atkal mums jāiziet ielās un ceļos cīnīties par savu brīvību tāpat kā pirms vairāk kā 30 gadiem. Tāpat kā toreiz stāvēsim uz Baltijas ceļa, sadevušies rokās, ar gaišu skatu nākotnē un uguni sirdī. Ar domu par brīvību. Par brīvību no vergturiem, par brīvību no karantīnām, par brīvību no eksperimentiem ar mums ar cilvēkiem laboratorijas žurciņu vietā, par brīvību brīvi paust savu viedokli bez cenzūras, par brīvību domāt un rīkoties. Mēs jau rīkojamies. To mēs parādījām 18.augustā un to mēs parādīsim arī tagad. Un vara baidās. Jo jau tagad godājamais Skrides kungs ir nācis klajā ar domu, ka vakcinācija tomēr varētu nebūt vienīgais veids kā saglabāt darbu. Kolosāli. To mēs esam panākuši. Protams tam vēl jāmaterializējas konkrētos valdības lēmumos, bet jau pati diskusija no valdoņu puses ir tā vērta. Tas nozīmē, ka ĶOPĀ MĒS VARAM!!!!!! Un KOPĀ MĒS ESAM SPĒKS!!!!!!Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
287,25.08.2021 22:12:32,Āgenskalna klīnika,,,"Vakcīnrealitāte Latvijā sadarbībā ar juristiem ir sagatavojusi iesniegumu paraugus iesniegšanai skolā. Kā labi zināms, skolās bērnus laidīs tikai testējot. jautājums - kur paliek DNS materiāls, kas tiek paņemts testa laikā? Kā tas tiks apstrādāts? Jautājums arī  - kas ņems paraugus? Vai skolā ir kvalificēts medicīnas personāls? Un vai skola ir klasificēta un likumā noteiktajā kārtībā reģistrēta kā medicīnas iestāde? Bez tam, kā zināms no Somijas piemēra, konkrēti Tamperes pilsētas - skolotājs mācību laikā klasi aizveda uz sporta zāli, kurā notika bērnu vakcinācijas pret Covid. Vairāki bērni esot tikuši hospitalizēti. Kopumā uzreiz cieta ap 20 bērniem. Tas ir krimināli sodāms. Jo neviens Jūsu un manam nepilngadīgajam bērnam neko nedrīkst darīt bez vecāku atļaujas. Par jebkuru medicīnisku manipulāciju ir jālūdz vecāku piekrišana. Jo, ja gadījumā, kaut kas notiek ar bērnu - kurš būs atbildīgs? Kurš iznesīs visu smagumu uz saviem pleciem? Skolotājs, kurš aizveda, jeb māsiņa, ka špricēja? Jeb skolas direktors, kas to pieļāva? Neviens izņemot vecākus. Tad varēsiet gadiem tiesāties [ar savu taisnību. Bet Jūsu bērna veselība būs neatgriezeniski sabojāta.Tādēļ, pirms laist savu bērnu skolā, iesniedziet skolai iesniegumu - kādu no variantiem, ko izvēlaties. Dariet to 2 eksemplāros - viens paliek skolai, otru palūdziet apzīmogot un parakstīt kā saņemtu. Un paglabājiet pie sevis. Otrais eksemplārs Jums noderēs, ja gadījumā skola pārkāps Jūsu doto pilnvarojumu.Sargiet savus bērnus un neļaujiet viņus noindēt.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
293,29.08.2021 16:57:46,Āgenskalna klīnika,,,"Kabalas tiesā Izraēlā uzklausīja Dr. Zelenko. Ļoti interesanta saruna, kurā Dr.Zelenko pamato gēnu injekciju kaitīgumu un skaidro kādēļ tās nedrīkst lietot. Ne tikai nevajadzētu, bet nedrīkst. Iemesls ir ļoti vienkāršs - tās nogalina. Jau tagad visā pasaulē palielinās gan saslimstība ar delta variantu, gan mirstība. Dr. Zelenko min 2020.gada decembri Izraēlā, kad tur strauji pieauga mirstība. Kas tajā laikā notika? Tikai viens svarīgs notikums - tika uzsākta vakcinācija pret Covid 19.  Viņš savā runā arī pamato kāpēc tas tā notiek. Min arī ārstēšanu, kas lēta un ļoti efektīva. Viņš or izstrādājis savu protokolu Covid 19 ārstēšanai ar kura palīdzību ir izglābis neskaitāmus pacientus. Varbūt mūsu dižie arī vēlētos ieklausīties?Sargājam sevi un savus tuvos. Īpaši bērnus.Izglāb draugu - neļauj vakcinēties!!!https://rumble.com/vlgoai-36049914.htmlKopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
296,30.08.2021 10:47:08,Āgenskalna klīnika,,,"Austrālijā no trijām sastāvdaļām ""siltas drēbes, malka un smagā tehnika"" ir vajadzīga tikai viena - pēdējā. tā ir valsts, kurā genocīds sit augstu vilni - ir ieviesta obligātā vakcinācija. Bet, kā zināms, visā pasaulē uzsākot vakcināciju pret covid 19 ir palielinājusies iedzīvotāju mirstība. Un arī parādījies Delta variants, pret ko vakcīna nestrādā. jautājums ir - vai tā tiešām ir vakcīna, jeb tomēr gēnu inženierijas produkts, kas domāts depopulācijai nevis cilvēku dzīvību glābšanai? Jo līdz šīs injekcijas uzspiešanai, iemānīšanai ar viltu, piekukuļošanai ar bonusiem un loterijām un citām neģēlībām, mirstība bija tāda pat, kā caurmērā visus gadus - nekas īpašs.Līdz ar to mums ir stingri jāiestājas pret obligātu špricēšanu, pret obligātu depopulāciju, pret obligātu un masveida cilvēku nonāvēšanu. Tas vienkārši ir zemiski, kas tiek darīts visā pasaulē. Bet tam drīz pienāks gals un šie ļautiņi tiks tiesāti par noziegumiem pret cilvēci. Mēs uzvarēsim.Un tiekamies 18.09.2021 Krastmalā.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
304,03.09.2021 22:11:39,Āgenskalna klīnika,,,"Tas nu ir noticis. Beidzot kāds runā. Un runā skaļi. Pirms neilga laiciņa ir mirusi 3 bērnu mamma, jauna sieviete (nedaudz virs 30 gadiem) pēc pilna kursa vakcinācijas ar vakcīnu Comirnaty (Phiser). Zāļu valsts aģentūra gan noliedz minētās sievietes nāves saistību ar vakcināciju, bet kā gan savādāk izskaidrot, ja jauna sieviete, kam nav hronisku saslimšanu vienā dienā mirst no plaušu trombembolijas. Jā, protams, tiek minēta saistība ar pretapaugļošanās tablešu lietošanu. Bet vai tas ir ticami? varbūt, ka tomēr saistība ir, ja cilvēks otrajā vai trešajā dienā pēc vakcīnas ievades sāk sūdzēties par aizdusu? vai arī liktenīga bija kombinācija - kontracepcijas tabletes + vakcīna? Abas substances izraisa trombozes. Katrā ziņā ir vērts padomāt un ir vērts ieklausīties šajā stāstā, lai, varbūt, ietaupītu vēl kādas sievietes aiziešanu mūžībā. Nemaz jau nerunājot par grūtnieču vakcināciju, kas, manuprāt, ir noziegums. Tāpat kā bērnu špricēšanas ar minēto substanci. Ieklausāmies un padomājam. Izglāb draugu - neļauj viņa špricēties!!!Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
306,03.09.2021 22:22:23,Āgenskalna klīnika,,,"Un vēl. Bērnu iknedēļas testēšana ir nonsenss. Gan morāli, gan ētiski, gan arī ne īpaši likumīgi, jo, iespējams, nav atrisināta sensitīvo datu aizsardzība attiecībā pret bērniem. Nemaz jau nerunājot par nevakcinēto skolnieku mobingu skolās, ko īsteno valdošā hunta. Bet šeit, Ogres novada pašvaldības vadītājs Egīls Helmanis ir uzrakstījis vēstuli mūsu godājamajam veselības ministram Danielam Pavļutam, kurā pauž savu neizpratni par notiekošo valstī sakarā ar bērnu testēšanu un skolas darbinieku papildus darbu un papildus darba stundām. Interesanti.https://www.ogresnovads.lv/lv/jaunums/ogres-novada-pasvaldibas-domes-priekssedetaja-atklata-vestule-danielam-pavlutamKopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
334,04.10.2021 22:59:49,Āgenskalna klīnika,,,"Kariņa kungs ar savu huntu šodien atkal izcēlās. Dienas gaismu ieraudzīja nu jau atjauninātie MK noteikumi Covid infekcijas apkarošanā. Tādu tiesisko nihilismu pasaule sen nav pieredzējusi. Ar šiem noteikumiem faktiski cilvēki tiek piespiesti piedalīties medicīniskā eksperimentā. Un tas viss neskatoties uz Kariņa un Pavļuta kungu liekulīgajiem solījumiem, ka, tā sauktā, vakcinācija būs brīvprātīga. Brīvprātīguma princips tiek ievērots ar pistoli pie deniņiem - nestrādā un mirsti badu, vai špricējies. Bet, jācer, tauta būs attapīga un izdomās veidu kā izvairīties. Jo faktiski šis ir masu slepkavības mēģinājums, ja var ticēt kaut daļai no pieejamās informācijas par šo injekciju darbību. Protams, ka atbildība būs jāuzņemas jau minētajiem kungiem. Tikai, šķiet, ka viņi to negrib zināt. Bet tas nemazina atbildību.Es pats savu lēmumu esmu jau pieņēmis. Es nepiedalos šajā medicīniskajā eksperimentā. Un neviens mani nevar piespiest to darīt. Šobrīd risinu sarunas ar juristiem un meklējam izeju no situācijas. Izejas noteikti ir vairākas. Tādēļ izvēlēsimies labāko. Un gribu teikt saviem kolēģiem un līdzcilvēkiem - nebaidieties. Šī visa ir iebaidīšanas kampaņa. tajā brīdī, kad tu nebaidies, tu kļūsti patiesi brīvs. Jā, iespējams būs kādas neērtības, jā iespējams nevarēsi darīt to ko vēlies. Bet to visu atsver iegūtā brīvības sajūta, kad sistēmai nav varas pār tevi. Tā neko nevar tev izdarīt. Jo TU ESI BRĪVS. Un ārpus sistēmas. Tādēļ nebaidāmies. darām savu darāmo. Sakām savu sakāmo. Un esam brīvi.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
337,05.10.2021 14:39:01,Āgenskalna klīnika,,,"Te burvīgs piemērs no Ukrainas, kur skolas direktors iesūdzējis tiesā valdību par piespiedu vakcināciju. Kad mums būs šādi drosmīgi cilvēki, kas nebaidīsies no valdošās huntas un cīnīsies par savu brīvību? Kur ir drosmīgie skolotāji, ārsti, juristi? Kad jūs rīkosieties? Vai tomēr bailes pāri visam?Vakar runāju ar vienu it kā progresīvu ārstu. Kolēģi. Nešpricētu un tādu, kas ir pret šo tautas indēšanu un, kas saprot procesus. Aicināju viņu runāt. Kā jūs domājiet kāds bija rezultāts? Bailes. Saprot, bet nerunās, jo trīc par savu vietu, savu darbu, Uz jautājumu ko tad darīs tagad? Atbilde bija, ka nu pēdējais, ko varētu darīt ir nošpricēties. Bet nu padoma neesot. Bet reāli neko nedarīs, jo baidās. Tad kāda ir izeja? sagaidīt ""galējo variantu""? Vai tomēr aktīvi rīkoties? Saņemieties, nākiet ārā no savām guļamistabām un virtuvēm. Runājiet. Dariet. Sūdziet tiesā. Ejiet ielās. Kopā mums ir jāuzvar šī hunta. Citādi mums tāpat dzīves nebūs. Un mēs uzvarēsim. Jautājums tikai cik mēs paliksim, kas iznāks no šī kara veseli? Bet mēs uzvarēsim.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
350,07.10.2021 22:38:50,Āgenskalna klīnika,,,Francijā jau nevakcinētas medicīnas māsas vinnējušas tiesu un viņām tiesa sprieda arī samaksāt par visu nestrādāto laiku. Tā lūk. Tā būs arī pie mums. Viņiem nav nekādu variantu. Taisnība un likums ir mūsu pusē. Turamies.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu
356,08.10.2021 21:53:49,Āgenskalna klīnika,,,"Nu re, Pavļuta kungs pateica visu kā ir: vakcinēto cilvēku atnestais vīruss ir bīstams nevakcinētajiem. Interesanti gan, kāpēc mūs tagad spiež vakcinēties????https://www.facebook.com/Eva3oo8/videos/233216262158463/Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
385,22.10.2021 10:59:55,Āgenskalna klīnika,,,"Šeit ir ļoti interesants Vijas Beinertes raksts par situāciju mums apkārt.Un viens no pamata jautājumiem ir vēstījuma beigās: kāpēc pagājušā gadā, kad neviens vēl nebija potēts saslimstība (reālā, nevis uz papīra) bija krietni zemāka, kā tagad? Varbūt, ka ir kādas likumsakarības? Līdzīgi ir ar BCG jeb tuberkulozes vakcīnu. Valstīs, kurās vakcinē visus vai gandrīz visus problēma ir lielāka, nekā valstīs, kurās vakcinē tikai riska grupas. Un BCG vakcīna ir ""vecā tradicionālā"".  Bet arī tajā gadījumā ir zināmas likumsakarības kāpēc tā notiek un tas bija rakstīts agrākajās anotācijā, kas veiksmīgi tika izdzēstas.Lasām un domājam:Vija BeinerteVakar draugam, ar kuru mums ir atšķirīgi viedokļi vakcinācijas jautājumos, atbildēju uz komentāru. Šodien redzu, ka viņa komentārs ir pazudis un līdz ar to ir pazudusi arī mana atbilde.Bet tā kā šajā atbildē bija vairākas atziņas, kas varētu noderēt tiem, kam situācija nešķiet pilnīgi skaidra, dažas pamata lietas noformulēšu vēlreiz.Esmu vakcinējusies pret stabilām infekcijām, kur viena pote sniedz mūža imunitāti, bet nekad neesmu vakcinējusies pret mainīgiem vīrusiem, kam nepieciešama daudzkārtēja vakcinācija.Es no sirds priecājos par katru, kam pēc vakcinācijas pret Covid nav bijis blakņu. Bet vai tie, kam blaknes ir, dažkārt ļoti smagas, kā piemēram, profesorei Ausmai Cimdiņai, kuras vārdu pieminu ar viņas atļauju, nebūtu pelnījuši sabiedrības uzmanību? Un vai cilvēki nebūtu par tādām blaknēm jābrīdina?Nākamais jautājums: Kāpēc Latvijas medijos gandrīz nerunā par to, ka Covid ir ārstējams, turklāt ārstēšana ir jāsāk jau agrīnā stadijā? Jo no neārstēšanas vai nepareizas ārstēšanas rodas blaknes un nepieciešamība slimniekus hospitalizēt.Par ekspertiem: kad LZA prezidents Ivars Kalviņš, kas pats ir vakcinēts un atbalsta riska grupu pacientu vakcināciju, bija uzaicināts uz Covid-19 ierobežošanas stratēģiskās vadības grupas sēdi, kur pauda ne vien savu, bet arī piecu nopietnu organizāciju kopīgu pozīciju šajā jautājumā, un starp citu paskaidroja arī to, kāpēc tie, kas ir pārslimojuši Covid-19 un ieguvuši dabisku imunitāti, nebūtu jāvakcinē, kā arī uzsvēra, ka vakcinācijai jābūt brīvprātīgai, šis viedoklis netika ņemts vērā. Un netika atskaņots platstraumes medijos.Vēl par ekspertiem: dr. Roberts Melouns, sertificēts ārsts un infekcijas slimību pētnieks, RNS transfekcijas atklājējs ""in vitro"" un ""in vivo"", mRNS vakcīnu tehnoloģiju izgudrotājs, analizējot pašreizējo situāciju, atzīst, ka diemžēl notiek tas, ko var saukt par ""virusologa ļaunāko murgu"" (citēju): ""This is precisely what one would see if antibody-dependent enhancement was happening. What is antibody-dependent enhancement? Briefly, it’s that the vaccine causes the virus to become more infectious than would happen in the absence of vaccination, would cause the virus to replicate at higher levels than in the absence of infection.""Ja pavisam īsi: virusoloģijas milži dr. Melons, dr. Montanjē (Nobela prēmijas laureāts), dr. Martins Kuldorfs, dr. Gērts vanden Bose brīdina, ka šī vakcīna nevis aptur sērgu, bet padara vīrusu agresīvāku. Tā saukto ""ganāmpulka imunitāti"" var nodrošināt tie, kas, būdami nevakcinēti, būs pārslimojuši Covid un ieguvuši dabisko imunitāti.Tāpēc virkne augsti kvalificētu speciālistu, riskējot ar karjeru un reputāciju, uzdrošinās celt trauksmi sakarā ar neveiksmīgajām globālā biomedicīnas kompleksa Covid stratēģijām. Korporatīvie platstraumes mediji ir darījuši visu, lai šos cilvēkus diskreditētu un lai noklusētu viņu alternatīvo vēstījumu. Apzinoties, ka par šām lietām vērā ņemamu viedokli var paust tikai augstas raudzes speciālisti, esmu centusies darīt viņu viedokli zināmu plašākai sabiedrībai, jo citādi cilvēkiem ir jāpārtiek no tās informācijas, ko sniedz filologs Kariņš un pianists Pavļuts. Un no reklāmām, kurās par vakcinācijas vajadzību izsakās dziedoņi, aktieri un sportisti."
386,22.10.2021 10:59:55,Āgenskalna klīnika,,,"Un visbeidzot: pirms gada, kad vakcinēts vēl nebija neviens, saslimušo skaits bija daudz mazāks nekā tagad, kad liela daļa populācijas ir vakcinēta – vismaz Izraēlā, ASV un Apvienotajā Karalistē. Lai gan solīts tika, ka vakcīna sērgu apturēs. Vai tas nešķiet dīvaini?Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
387,24.10.2021 21:02:52,Āgenskalna klīnika,,,"Noskatieties manu sarunu ar klīnisko imunologu Lauri Līcīti. Tajā vairākas interesantas tēmas, viena no kurām ir kāpēc pieaugot vakcinācijas aptverei pieaug arī saslimstība.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
392,04.11.2021 12:15:42,Āgenskalna klīnika,,,"Turpinot tēmu par mirstību, ļoti labu rakstu ar visām atsaucēm ir uzrakstījis bērnu ārsts Artis Žeigurs. Izlasiet. Secinājums ir viens: vakcinācijas pret Covid 19 ir nekavējoši jāpārtrauc, jo tā veicina mirstības palielināšanos.  Un līdz ar to prasība obligāti vakcinēties ir noziegums. Un par to tiesās. Arī šīs teritorijas koloniālās pārvaldes darboņus. Starptautiskā tribunālā. Un aizbēgt viņiem neizdosies, ne viesstrādniekiem, ne muzikantiem. http://www.bernuarsts.lv/plasaks-skaidrojums-kapec-prasiba-obligati-vakcineties-ir-noziegums/Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
395,10.11.2021 00:14:21,Āgenskalna klīnika,,,"Latvijas mediķu alianse ir saņēmusi atbildes vēstuli no Veselības ministrijas. Faktiski tā arī ir vienīgā Valsts institūcijas, kas noreaģēja uz mūsu trauksmes zvanu. Ne Tiesībsargs, ne Saeima, neviens. Arī Veselības ministrija, protams atbildi sniedza jau paredzamu - vakcinēties ir veselīgi un nekādus riskus tas nerada. Protams, tas tā apkopojot uz vairākām lapas pusēm izklāstīto Veselības ministrijas traktātu par tēmu vakcinācija. Neko citu jau arī gaidīt nebija vērts. Bet tas ir tikai sākums. Cik zinu, tad Latvijas republikas tiesās ir iesniegti neskaitāmi pieteikumi par cilvēktiesību pārkāpumiem. Tādēļ nepadodamies. Noturam taisnu muguru. Neejam špricēties. Sistēma agonē. Un ap Ziemassvētkiem būs pagrieziens uz gaišo pusi. Paliks vieglāk. Mums ir jāiztur vēl šie pusotra mēneša. Neļaujam sevi salauzt. Un mēs uzvarēsim. Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
401,15.11.2021 10:57:06,Āgenskalna klīnika,,,Šodien dzirdēju kolosālu ziņu: turpmāk 15. novembris būs svinamā diena - nevakcinēto brīvības diena. ❤️❤️❤️ To sāks atzīmēt jau šodien visā Latvijā brīvdabas pasākumos. Sekojiet līdzi savām reģionu grupām. Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu
402,16.11.2021 22:03:31,Āgenskalna klīnika,,,"Interesantas ziņas no Beļģijas - intensīvās terapijas nodaļā visi ir pilnībā vakcinētie. Tāda ir arī mūsu nākotne, ja ne jau tagadne. Ziniet to joku: kāda starpība starp konspirācijas teoriju un īstenību? 6-12 mēneši.  Izrādās, ka katrā jokā ir daļa joka. lai cik tas skarbi arī nebūtu. Visas konspirācijas teorijas, par ko pirms gada šausminājāmies un neticējām ar matemātisku precizitāti ir piepildījušās. Un pavērojiet tagad kas notiek - ja rebalitika vai delfi kaut ko ļoti aktīvi noliedz, ziniet, pēc kāda laika tā būs īstenība. Lai gan tagad jau arī meinstrīma mediji sāk radīt brīnumainus sižetus. pavērojiet ar padomju pilsoņa acīm. daudz ko var saskatīt starp rindām. Ļoti interesantā laikā dzīvojam. Tāpat arī, kad Pavļuta kungs aizgūtnēm stāstīja, ka šī nevakcinēto pandēmija, zināju, ka drīz sāksies interesantākais. Te rai ir - Beļģijā jau tas ir noticis. Pie mums, šķiet, arī. Protams pēc neoficiālām ziņām. Lai gan oficiozi to noliedz. Bet ........ Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
465,05.01.2022 00:01:23,Āgenskalna klīnika,,,"Špricēt bērnus ar eksperimentālajām gēnu injekcijām maigākajā gadījumā ir amorāli, smagākajā gadījumā tas ir noziegums. Par šo noziegumu tiks tiesāti ārsti. Tā teica vācu ārsts jautāts vai viņš vakcinētu bērnus, ja viņam to liktu.Es domāju, ka šo saprot gan valdības ierēdņi, gan Pavļuta kungs, gan arī tā saucamie valdības eksperti. Ne velti profesore Zavadska esot teikusi, ka bērnus nevajag vakcinēt pret moderno kaiti. Tikai  valdība cer, ka tiesās ārstus nevis viņus. Bet, kā zināms, pavēļu došana arī ir noziegums.Sargājam savus bērnus. Neļaujam viņus nošpricēt.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu #SargiBernus"
481,24.01.2022 21:44:05,Āgenskalna klīnika,,,"🔥Aicinājums pievienoties kolektīvajai vēstulei par vakcinācijas problemātiku!🔥Vēstule tiks nosūtīta rīt plkst.10:00, jo trešdien sociālo lietu komisijā tiks skatīts jautājums par pretstraumes ārstu sodīšanu par viedokļu paušanu, kas ir pretrunā varas ieviestajai vakcinācijas politikai.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu #SargiBernushttps://forms.gle/LoJUUb7rc9CmDrde9"
