message_id,timestamp,sender,fwd,reply,content
335,05.10.2021 09:22:37,Āgenskalna klīnika,,,
336,05.10.2021 11:59:47,Āgenskalna klīnika,,,
337,05.10.2021 14:39:01,Āgenskalna klīnika,,,"Te burvīgs piemērs no Ukrainas, kur skolas direktors iesūdzējis tiesā valdību par piespiedu vakcināciju. Kad mums būs šādi drosmīgi cilvēki, kas nebaidīsies no valdošās huntas un cīnīsies par savu brīvību? Kur ir drosmīgie skolotāji, ārsti, juristi? Kad jūs rīkosieties? Vai tomēr bailes pāri visam?Vakar runāju ar vienu it kā progresīvu ārstu. Kolēģi. Nešpricētu un tādu, kas ir pret šo tautas indēšanu un, kas saprot procesus. Aicināju viņu runāt. Kā jūs domājiet kāds bija rezultāts? Bailes. Saprot, bet nerunās, jo trīc par savu vietu, savu darbu, Uz jautājumu ko tad darīs tagad? Atbilde bija, ka nu pēdējais, ko varētu darīt ir nošpricēties. Bet nu padoma neesot. Bet reāli neko nedarīs, jo baidās. Tad kāda ir izeja? sagaidīt ""galējo variantu""? Vai tomēr aktīvi rīkoties? Saņemieties, nākiet ārā no savām guļamistabām un virtuvēm. Runājiet. Dariet. Sūdziet tiesā. Ejiet ielās. Kopā mums ir jāuzvar šī hunta. Citādi mums tāpat dzīves nebūs. Un mēs uzvarēsim. Jautājums tikai cik mēs paliksim, kas iznāks no šī kara veseli? Bet mēs uzvarēsim.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
338,05.10.2021 14:39:01,Āgenskalna klīnika,,,
339,05.10.2021 23:34:14,Āgenskalna klīnika,,,"Atkal jau par eksperimentālajām špricēm. Amerikāņu ārsts patologanatoms Raiens Kouls savā prezentācijā Balto halātu samitā šo eksperimentālo injekciju precīzi nodēvēja par ""izvarošanu ar šprici"". Tā tas arī ir. Absolūti nezinātniski un prettiesiski mums tie uzspiesta šī injekcija pārkāpjot visus iespējamos likumus. tai skaitā 1947.gadā uzrakstīto Nirnbergas kodu. Kāpēc nezinātnisku? Tāpēc, ka jebkuras blaknes pēc jebkurām zālēm tiek uzskaitītas un pieņemts, ka tās ir no tām zālēm kāmēr nav pierādīts pretējai. Tas nozīmē, ka a priori blakne IR no zālēm, un ir jāpierāda, ka tas tā nav. Nevis otrādi - jāpierāda, ka blakne tomēr ir. Un valdība un meinstrīma ārsti mums sausām mutēm apgalvo, ka tas taču nav no šīm špricēm. Bet trešās fāzes šo injekciju pētījumi notiek uz mūsu līdzcilvēkiem pie tam piespiedu kārtā. To nekā savādāk kā par genocīdu nevar nosaukt. Pie tam ņemot vērā, ka šīs injekcijas izraisa iekaisumus visos orgānos un arī trombu veidošanos, kas var novest pie sirds muskuļa sarētošanās, neauglības, dažādām autoimūnām saslimšanām, vēžiem un citām veselībai un dzīvībai bīstamām slimībām.Tādēļ ir nekavējoties jāpārtrauc šo injekciju lietošana. Ne tikai uzspiešana, bet lietošana. Un jātiesā to ieviesēji un mārketinga speciālisti, tādi kā Pavļuts, Kariņš, Dumpis, Zavadska un daudz citi. Par noziegumiem pret savu tautu. Par noziegumiem pret cilvēci. Ceru, ka tas pienāks drīz.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
340,05.10.2021 23:35:23,Āgenskalna klīnika,,,
341,07.10.2021 08:29:51,Āgenskalna klīnika,,,Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu
342,07.10.2021 08:29:51,Āgenskalna klīnika,,,
343,07.10.2021 15:49:17,Āgenskalna klīnika,,,"Darba ņēmējam nav ko uztraukties par atlaišanu un NAV jāskrien špricēties un NAV jābaidās, ka testi būs pašam jāapmaksā. Jūs aizsargā 2 likumi - Darba likums un Darba aizsardzības likums. Un likums ir augstāks juridisks dokuments par MK noteikumiem. Tādēļ esam drosmīgi, stipri, nelokāmi un izturam šos murgus. Nav vairs ilgi. Drīz paliks vieglāk. Vēl pēdējā sistēmas agonija. Jau tagad daži labi pazīstami kungi izskatās pēc psihiski slimiem. Un viņu stāvoklis tikai pasliktināsies. Jo viņi strādā pret sevi un pret tautu. Un faktiski ir starp trim dzirnakmeņiem - saviem kungiem, kas diktē ko darīt, savu sirdsapziņu un tā ir visiem, lai vai kā mēs to negribētu dzirdēt un arī tautu, kas ir gudra un kļūst arvien spēcīgāka savā nostājā. Mēs uzvarēsim. Noskatieties video. Speciālists iesaka ko darīt, ja jūs mēģina šantažēt.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
344,07.10.2021 15:49:17,Āgenskalna klīnika,,,
345,07.10.2021 20:00:51,Āgenskalna klīnika,,,"Jā, interesanta ir Vācijas statistika. Mirstības statistika. No šī gada janvāra līdz jūnijam ieskaitot Vācijā ir nomiruši par 19 000 cilvēkiem vairāk kā vidēji no 2017 gada līdz 2020 gadam tajā pat laika periodā. Nav rudens datu. Un vēl viens interesants fakts, ka  gada decembrī Vācijā sāka veikt eksperimentus ar cilvēkiem - tiem sāka injicēt eksperimentālās gēnu injekcijas, ko nezin kāpēc sauc par vakcīnā. Ir interesantiTik vēl jautājums - kā ir pie mums? Noteikti labāk. Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
346,07.10.2021 20:00:51,Āgenskalna klīnika,,,
347,07.10.2021 22:18:04,Āgenskalna klīnika,,,"Te vēl papildus informācija no Kalifornijas. Paliek interesanti. Mums gan mediji stāsta ko citu. 😁 Bet patiesība jau tāpat nāk ārā pa visām vīlēm, lai kā to mēģinātu noslēpt.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
348,07.10.2021 22:18:04,Āgenskalna klīnika,,,
349,07.10.2021 22:18:04,Āgenskalna klīnika,,,
350,07.10.2021 22:38:50,Āgenskalna klīnika,,,Francijā jau nevakcinētas medicīnas māsas vinnējušas tiesu un viņām tiesa sprieda arī samaksāt par visu nestrādāto laiku. Tā lūk. Tā būs arī pie mums. Viņiem nav nekādu variantu. Taisnība un likums ir mūsu pusē. Turamies.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu
351,07.10.2021 22:38:50,Āgenskalna klīnika,,,
352,08.10.2021 00:07:12,Āgenskalna klīnika,,,"Kā tas viss izskatās un kā ir patiesībā. Pēterburgas blogeris par šo vide saņēma 200 stundas piespiedu darba. Par nepatiesu informāciju ""svētās"" infekcijas sakarā. Interesanti. Kas viņiem ķērās pie sirds tik ļoti šajā video?Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
353,08.10.2021 00:07:12,Āgenskalna klīnika,,,
354,08.10.2021 17:55:39,Āgenskalna klīnika,,,"Nu jau iet pa lielo. Latvijā valdošajai huntai pietrūkst argumentu. 😁 Lai gan vēl jau ir - policija un armija. Ceru, ka līdz tam nenonāks, lai piespiestu cilvēkus veikt ar sevi medicīniskus eksperimentus. Manuprāt tas IR NOZIEDZĪGI kā hunta Kariņa un Pavļuta vadībā rīkojas. Nu jau skatoties šos kungus, man kā ārstam, rodas pamatots jautājums par šo kungu veselību. Gan psihisko, gan arī fizisko. Psihiski vesels cilvēks tā nevar rīkoties, ja nu nav apveltīts ar milzīgu varaskāri. Kaut gan arī tā ir psihopatoloģija. Kariņa kungs, Jums patiešām steidzīgi ir nepieciešama psihiatra konsultācija. Izmantojiet iespēju vēl pēdējās dienas kāmēr pakalpojumi ir pieejami.Mums šajā laikā svarīgākais ir nepadoties. Un neskriet špricēties. Nepakļauties. Turamies. Mēs uzvarēsim. Šī ir sistēmas agonija. Ļausim sistēmai nomirt dabīgā nāvē. Un piedalāmies referendumā, kad CVK to izsludinās.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
355,08.10.2021 17:55:39,Āgenskalna klīnika,,,
356,08.10.2021 21:53:49,Āgenskalna klīnika,,,"Nu re, Pavļuta kungs pateica visu kā ir: vakcinēto cilvēku atnestais vīruss ir bīstams nevakcinētajiem. Interesanti gan, kāpēc mūs tagad spiež vakcinēties????https://www.facebook.com/Eva3oo8/videos/233216262158463/Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
357,08.10.2021 21:56:24,Āgenskalna klīnika,,,
358,09.10.2021 09:11:07,Āgenskalna klīnika,,,"Arī Ņujorkā mediķi nav sapotējušies. Viņiem tie ir 16%. Vai tas nozīmē, ka viņus atlaidīs? Kas strādās? Ir taču pandēmija. Kā Cipules kundze teica pie slimnīcu uzņemšanas nodaļām ātrās palīdzības mašīnas stāv rindā, kas gan pēc dažādiem avotiem ne tuvu nav patiesība. Vai tad darba rokas nav vajadzīgas? Tāpat ugunsdzēsēji neesot špricējušies ap 70%. Ko tad viņus visus atlaidīs? Ieslēdzam smadzenes un lietojam vidējo pirkstu sistēmas virzienā. Viņi nevar visus atlaist. Mums ir jāsaprot, ka šī ir psiholoģiska spēle. Un šobrīd spiediens pieaug. Mums šis laiks ir jāiztur taisnu muguru. Un mēs uzvarēsim. Galvenais ir nepadoties. Izturam!!!!!Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
359,09.10.2021 09:11:07,Āgenskalna klīnika,,,
360,09.10.2021 11:54:23,Āgenskalna klīnika,,,"Dimiters, kā vienmēr labs.Krieviski, bet jaudīgi par to, vai večiem ir vai nav ""olas""? Un kur tās palikušas pēdējā laikā?Beidzam bailēs trīcēt un rīkojamies.!!!!https://www.youtube.com/watch?v=-7mLI4U2BxEKopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
361,11.10.2021 17:54:48,Āgenskalna klīnika,,,"Šobrīd spiediens no fašistiskās Latvijas valdības puses stipri pieaug. Mums tiek uzspiesta šī eksperimentālā injekcija neskatoties uz to, ka Veselības ministrs Pavļuta kungs solīja, ka piespiedu tā nebūs. Tas nozīmē, ka Pavļuta kungs melo. Un melo arī pārējā valdība. Viss šis cirks ir balstīts tikai melos, saltos melos. tāpat Cipules kundze un Dr. Rācenis abi vienā balsī apgalvoja, ka NMPD ir pārslogots un ātrās palīdzības mašīnas stāvot rindās pie uzņemšanas nodaļām un nav kur likt pacientus. Pavērojiet, kas notiek pie tām nodaļām. Rindu nav. Nav ātrās palīdzības mašīnu rindas. Kārtējie meli tātad. Un, ja paskatās hronoloģiju, tad sākumā parādījās šī ziņa, kam piebalsoja Latvijas ārstu biedrības viceprezidents Fūrmanis un nākošajā dienā tapa medicīniskā fašisma paraugs - jaunie MK noteikumi. Izcili. Bet nu mērs ir pilns. Un daudziem. Tūdaļ sāksies juridiskās lietas. Un valdībai būs jāatbild par to, ko tā dara ar Latvijas tautu. Tiesas priekšā. Un būs reāli cietumsodi galvenajiem izpildītājiem. Cerams, ka viņiem neļaus aizmukt pēdējā brīdī.Bet ko tagad darīt? Neko. Vienkārši neko. Nogaidīt. Neskrieniet špricēties. Neskrieniet pirkt ierakstu par šprici. Tas neko neatrisinās. Risinājums būs uz brīdi un mānīgs, jo nekas jau nebeigsies. Nāks nākošās cūcības. Nāks nākošās direktīvas un noziedzīgie lēmumi. Jau tagad špricētie var justies ""piečakarēti"", jo tāpat arī viņu tiesības ir ierobežotas. Tāpat, piemēram, Rīgas Jaunajā teātrī viņiem šonedēļ jāsēž respiratoros. Neceriet, ka tāpēc, ka sašpricēsieties, kaut kas mainīsies uz labo pusi. Nē, nemainīsies, paliks tikai sliktāk. Jo tad fašistiem būs skaidrs, ka tautu var nospiest uz ceļiem. Mums ir jānostāv. Mums ir jānoturās. Tikai tā mēs varam huntai parādīt, ka mūsos ir spēks. ja 70% ugunsdzēsēju ir nešpricēti un viņiem uzsaka darbu, tad kas notiks? Tāpat ar policistiem, skolotājiem. Nekas nenotiks. Jo sistēmai viņus vajag. Vajag glābējus, policistus, skolotājus, ārstus. Vajag visus, kas strādā sistēmā. Bez viņiem sistēma sabruks. Un tādēļ NAV jāiet špricēties. Lai sistēma pati aizrijas ar saviem atkritumiem. Un viņa to izdarīs. Un visai drīz. Šī ir sistēmas agonija. Tādēļ tik spēcīgs spiediens. Izturam. Un paliekam veseli, nešpricēti. Un taisnu muguru.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
362,13.10.2021 00:14:06,Āgenskalna klīnika,,,
363,13.10.2021 00:14:06,Āgenskalna klīnika,,,
364,13.10.2021 22:19:30,Āgenskalna klīnika,,,"Izskatās, ka visvaronīgāk cīnās mūsu ugunsdzēsēji/ glābēji. 600 no vieniem ir atteikušies pieņemt gēnu injekciju un verga pases. Tāpat 150 policistu ir mūsu pusē. Tas patiešām rada sajūtu, ka uzvara ir tuvu. Bez tam šie cilvēki rīt plkst 8.30 būs pie  Saeimas un iesniegs koloniālajai pārvaldei vēstuli. Kolosāla brīvības, drosmes un izturības demonstrācija. Šie ir cilvēki, kas noliks Kariņa fašistisko režīmu uz ceļiem. Un tas ir Kariņa huntas beigu sākums. Visi, kas var šajā laikā ierasties pie Saeimas, atbalstām cīnītājus. Esam tur. Un parādām Latvijas koloniālajai pārvaldei, ka mēs esam un mēs izturēsim. Tie, kas nevar ieraksties, atbalstām domās. Arī tās ir materiālas. https://nra.lv/latvija/360476-ugunsdzeseji-pretojas-atstadinasanai-rit-dosies-uz-saeimu.htmKopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
365,13.10.2021 23:12:31,Āgenskalna klīnika,,,
366,13.10.2021 23:13:55,Āgenskalna klīnika,,,
367,15.10.2021 09:24:54,Āgenskalna klīnika,,,Tara Ramata sveiciens Kariņa huntai - savas tautas nodevējiem un kara noziedzniekiem.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu
368,15.10.2021 09:24:55,Āgenskalna klīnika,,,
369,15.10.2021 23:06:45,Āgenskalna klīnika,,,
370,16.10.2021 22:37:16,Āgenskalna klīnika,,,"Visiem IR izvēle. Tāda vai citāda, bet ir. Katram tā ir jāizdara. Un katrs arī izdara. Žēl, ka palēnām salūzt cilvēki. Ne visi var būt pietiekoši stipri. Bet ziniet, ka šī ir sistēmas agonija un mums vienkārši IR jāiztur spiediens. Citu variantu nav. Tas nebūs ilgi. Turamies. Izturam. Atbalstām viens otru, lai spējam. Un mēs spēsim. Kopā. Spēsim.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
371,16.10.2021 22:51:47,Āgenskalna klīnika,,,"Re, ne tikai ugunsdzēsēji - glābēji, policisti, bet arī gāzinieki nevēlas piedalīties Aušvicas cienīgā eksperimentā. Malači. Turamies. Mūsu ir daudz. Pasaules elite - teroristi ir 1%. Mēs taču viņus varam ar cepurēm vien nospiest pie zemes. Turamies. Esam stipri.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
372,16.10.2021 22:51:47,Āgenskalna klīnika,,,
373,16.10.2021 23:15:36,Āgenskalna klīnika,,,"Re  kur piemērs, ko darīt, ja darba devējs jūs mēģina piespiest špricēties. Noskatieties. Un rīkojieties tieši tāpat. Tad mēs uzvarēsim jau rīt.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
374,16.10.2021 23:15:36,Āgenskalna klīnika,,,
375,17.10.2021 00:43:57,Āgenskalna klīnika,,,Bez komentāriem. Domājiet paši.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu
376,17.10.2021 00:43:57,Āgenskalna klīnika,,,
377,18.10.2021 17:29:43,Āgenskalna klīnika,,,
378,19.10.2021 08:59:00,Āgenskalna klīnika,,,"Atkal jau mums kaut ko jaunu un interesantu ir sagatavojis koloniālais režīms - kārtējo lokdaunu. Šoreiz uz 3 nedēļām. Tie, kam Dāvida zvaigznes, sēdēs ilgāk. Tas jau nekas, ka pasaulē ir milzums pētījumu, ka neviens lokdauns nevienā valstī nav devis pozitīvu rezultātu uz saslimstību, bet tiem ir milzīgas negatīvas sekas. Faktiski negatīvo seku ir krietni vairāk kā ieguvumu. Bet tomēr režīms izvēlas šo ceļu. Jautājums: kāpēc? Kāds ir mērķis? Acīm redzot mērķis nav mūsu veselība. Tieši pretēji, tā ir kārtējā tautas mocīšana. Kārtējā spīdzināšana. Lai vēl vairāk tautu nospiestu uz ceļiem. Lai vēl vairāk iedzītu izmisumā, bailēs un nabadzībā. Un arī sagrautu morāli. Un faktiski noved situāciju līdz baltkvēlei. Režīms noved situāciju līdz baltkvēlei. Ja mēs kaut nedaudz zinām psiholoģiju, tad cilvēks izmisumā ir spējīgs sastrādāt visneiedomājamākās lietas. Un spējīgs uz dažādām darbībām, ko normālā stāvoklī nedarītu. Faktiski metodiski tiek darīts viss, lai cilvēkus sanaidotu un arī piespiestu viņus izdarīt kādus neapdomīgus soļus.  Paldies dievam ir ļoti daudz cilvēku, kas šo saprot un, kas spēj stāvēt pretim režīma genocīdam pret tautu. Un režīmam, cerams, neizdosies izprovocēt. Esmu pārliecināts, ka mēs spējam izturēt visu, ko mums piedāvā. Un esmu pārliecināts, ka mēs to izdarīsim. Mēs izturēsim un būs liela daļa cilvēku, kas nesalūzīs. Kā zināms viss, kas mūs nenogalina, padara mūs tikai stiprākus. Arī šis laiks mūs stiprina un lie pārvērtēt situācijas, cilvēkus, notikumus. Maina mūsu vērtību skalu. Daudz mazsvarīgā paiet malā. Paliek tikai būtiskais. Uz to tad arī koncentrējamies. Tie ir mūsu mīļie, mūsu patiesās vērtības, garīgums un katra mūsu personiskā izaugsme. Pieticība it visā. Un pateicība par to, kas mums ir.  Jo īstenībā patērētāju filozofija sevi ir izsmēlusi. Un tai ir jāaiziet no dienas kārtības. Ir augstākas vērtības. Un mēs katrs to zinām. Turamies. Un saglabājam vēsu prātu. Nepieņemam pārsteidzīgus lēmumus. Mēs izturēsim un uzvarēsim. Un iznāksim no šī kara stiprāki, gaišāki un nobriedušāki. Mums šī cīņa ir jāizcīna un jāuzvar. Un mēs to Varam.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
379,19.10.2021 11:09:17,Āgenskalna klīnika,,,"Mums ugunsdzēsēji, Triestē (Itālija) dokeri un ostas strādnieki. Apbrīnojama izturība un spīts. Vairāk tādus cilvēku, kas spēj nebaidīties no pārspēka. Jo īstais spēks ir mūsos pašos, nevis dažādās butaforijās ar ko apkarināti ""kārtības sargi"". Arī mēs varam. Paskatieties vēsturi. Nemaz ne tik tālu - 1914-1918. gads. Latviešu streļķi. Mēs esam viņu mazbērni un mazmazbērni. Arī mēs varam. Tikai jāsaņemas. Un jānotic sev. Jānotic sev, ka varam. MĒS VARAM!!!!Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
380,19.10.2021 11:09:17,Āgenskalna klīnika,,,
381,19.10.2021 11:09:18,Āgenskalna klīnika,,,
382,19.10.2021 11:54:18,Āgenskalna klīnika,,,"❗️Dārgie draugi!❗️Lūdzu izturiet spiedienu, kas šobrīd tiek izdarīts uz valsts, pašvaldību, izglītības, iekšlietu un VUGD darbiniekiem!❗️Pašlaik juristi gatavo pieteikumus Administratīvajai tiesai, lai apstādinātu to Ministru kabineta noteikumu daļu (kas ir pretrunā ar Darba likumu un līdz ar tiem nav likuma spēka),  kuri piespiež Jūs vakcinēties vai arī draud ar sankcijām no darba devēja puses!❗️JUMS PAŠLAIK IR NEPIECIEŠAMS APVIENOTIES PROFESIONĀLĀS GRUPĀS, LAI PĒC TAM VARĒTU AR JURISTU PALĪDZĪBU IESNIEGT PRASĪBU ADMINISTRATĪVAJĀ TIESĀ APSTĀDINĀT MINISTRU KABINETU PAR PRETLIKUMĪGAJĀM PRASĪBĀM!❗️NEKUR DARBA LIKUMS NEPAREDZ IESPĒJU CILVĒKUS ATLAIST PAR TO, KA VIŅI NEPAKĻAUJAS PIESPIEDU VAKCINĀCIJAI!❗️LŪDZU APVIENOJIETIES GRUPĀS, ČATOS UN RAKSTIET ""BRĪVĪBAS MEMORANDA"" JURISTIEM!❣️MĒS GRIBAM UN VARAM JUMS PALĪDZĒT!✊🤝🏻❤️brivibasmemorands.mozello.lv❣️Lūdzu dalieties ar šo ziņu, tās ir izglābtas dzīvības!🙏"
383,20.10.2021 22:37:25,Āgenskalna klīnika,,,Jums NAV jāskrien potēties. Darbu jums neviens nevar atņemt Un arī darba algu nevar. Turamies. Sistēma sabruks. Un drīz. Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu
384,20.10.2021 22:37:26,Āgenskalna klīnika,,,
385,22.10.2021 10:59:55,Āgenskalna klīnika,,,"Šeit ir ļoti interesants Vijas Beinertes raksts par situāciju mums apkārt.Un viens no pamata jautājumiem ir vēstījuma beigās: kāpēc pagājušā gadā, kad neviens vēl nebija potēts saslimstība (reālā, nevis uz papīra) bija krietni zemāka, kā tagad? Varbūt, ka ir kādas likumsakarības? Līdzīgi ir ar BCG jeb tuberkulozes vakcīnu. Valstīs, kurās vakcinē visus vai gandrīz visus problēma ir lielāka, nekā valstīs, kurās vakcinē tikai riska grupas. Un BCG vakcīna ir ""vecā tradicionālā"".  Bet arī tajā gadījumā ir zināmas likumsakarības kāpēc tā notiek un tas bija rakstīts agrākajās anotācijā, kas veiksmīgi tika izdzēstas.Lasām un domājam:Vija BeinerteVakar draugam, ar kuru mums ir atšķirīgi viedokļi vakcinācijas jautājumos, atbildēju uz komentāru. Šodien redzu, ka viņa komentārs ir pazudis un līdz ar to ir pazudusi arī mana atbilde.Bet tā kā šajā atbildē bija vairākas atziņas, kas varētu noderēt tiem, kam situācija nešķiet pilnīgi skaidra, dažas pamata lietas noformulēšu vēlreiz.Esmu vakcinējusies pret stabilām infekcijām, kur viena pote sniedz mūža imunitāti, bet nekad neesmu vakcinējusies pret mainīgiem vīrusiem, kam nepieciešama daudzkārtēja vakcinācija.Es no sirds priecājos par katru, kam pēc vakcinācijas pret Covid nav bijis blakņu. Bet vai tie, kam blaknes ir, dažkārt ļoti smagas, kā piemēram, profesorei Ausmai Cimdiņai, kuras vārdu pieminu ar viņas atļauju, nebūtu pelnījuši sabiedrības uzmanību? Un vai cilvēki nebūtu par tādām blaknēm jābrīdina?Nākamais jautājums: Kāpēc Latvijas medijos gandrīz nerunā par to, ka Covid ir ārstējams, turklāt ārstēšana ir jāsāk jau agrīnā stadijā? Jo no neārstēšanas vai nepareizas ārstēšanas rodas blaknes un nepieciešamība slimniekus hospitalizēt.Par ekspertiem: kad LZA prezidents Ivars Kalviņš, kas pats ir vakcinēts un atbalsta riska grupu pacientu vakcināciju, bija uzaicināts uz Covid-19 ierobežošanas stratēģiskās vadības grupas sēdi, kur pauda ne vien savu, bet arī piecu nopietnu organizāciju kopīgu pozīciju šajā jautājumā, un starp citu paskaidroja arī to, kāpēc tie, kas ir pārslimojuši Covid-19 un ieguvuši dabisku imunitāti, nebūtu jāvakcinē, kā arī uzsvēra, ka vakcinācijai jābūt brīvprātīgai, šis viedoklis netika ņemts vērā. Un netika atskaņots platstraumes medijos.Vēl par ekspertiem: dr. Roberts Melouns, sertificēts ārsts un infekcijas slimību pētnieks, RNS transfekcijas atklājējs ""in vitro"" un ""in vivo"", mRNS vakcīnu tehnoloģiju izgudrotājs, analizējot pašreizējo situāciju, atzīst, ka diemžēl notiek tas, ko var saukt par ""virusologa ļaunāko murgu"" (citēju): ""This is precisely what one would see if antibody-dependent enhancement was happening. What is antibody-dependent enhancement? Briefly, it’s that the vaccine causes the virus to become more infectious than would happen in the absence of vaccination, would cause the virus to replicate at higher levels than in the absence of infection.""Ja pavisam īsi: virusoloģijas milži dr. Melons, dr. Montanjē (Nobela prēmijas laureāts), dr. Martins Kuldorfs, dr. Gērts vanden Bose brīdina, ka šī vakcīna nevis aptur sērgu, bet padara vīrusu agresīvāku. Tā saukto ""ganāmpulka imunitāti"" var nodrošināt tie, kas, būdami nevakcinēti, būs pārslimojuši Covid un ieguvuši dabisko imunitāti.Tāpēc virkne augsti kvalificētu speciālistu, riskējot ar karjeru un reputāciju, uzdrošinās celt trauksmi sakarā ar neveiksmīgajām globālā biomedicīnas kompleksa Covid stratēģijām. Korporatīvie platstraumes mediji ir darījuši visu, lai šos cilvēkus diskreditētu un lai noklusētu viņu alternatīvo vēstījumu. Apzinoties, ka par šām lietām vērā ņemamu viedokli var paust tikai augstas raudzes speciālisti, esmu centusies darīt viņu viedokli zināmu plašākai sabiedrībai, jo citādi cilvēkiem ir jāpārtiek no tās informācijas, ko sniedz filologs Kariņš un pianists Pavļuts. Un no reklāmām, kurās par vakcinācijas vajadzību izsakās dziedoņi, aktieri un sportisti."
386,22.10.2021 10:59:55,Āgenskalna klīnika,,,"Un visbeidzot: pirms gada, kad vakcinēts vēl nebija neviens, saslimušo skaits bija daudz mazāks nekā tagad, kad liela daļa populācijas ir vakcinēta – vismaz Izraēlā, ASV un Apvienotajā Karalistē. Lai gan solīts tika, ka vakcīna sērgu apturēs. Vai tas nešķiet dīvaini?Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
387,24.10.2021 21:02:52,Āgenskalna klīnika,,,"Noskatieties manu sarunu ar klīnisko imunologu Lauri Līcīti. Tajā vairākas interesantas tēmas, viena no kurām ir kāpēc pieaugot vakcinācijas aptverei pieaug arī saslimstība.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
388,24.10.2021 21:02:52,Āgenskalna klīnika,,,
389,29.10.2021 17:47:05,Āgenskalna klīnika,,,Vakar biju ciemos pie Zvejas un Smana Pasaku valstībā. Ļoti laba un interesanta saruna mums izvērtās. Piedāvāju arī jums noskatīties.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu
390,29.10.2021 17:53:08,Āgenskalna klīnika,,,
